#
# File created on 2021-12-09 10:58:07 EST
#
# U.S. Geological Survey
# 
# This file contains selected water-quality data for stations in the National Water Information 
# System water-quality database.  Explanation of codes found in this file are followed by
# the retrieved data.
#
# The data you have secured from the USGS NWISWeb database may include data that have 
# not received Director's approval and as such are provisional and subject to revision. 
# The data are released on the condition that neither the USGS nor the United States 
# Government may be held liable for any damages resulting from its authorized or 
# unauthorized use.
#
# To view additional data-quality attributes, output the results using these options:  
# one result per row, expanded attributes.  Additional precautions are at:
# https://help.waterdata.usgs.gov/tutorials/water-quality-data/help-using-the-water-quality-data-retrieval-system#Data_retrievals_precautions
#
#  agency_cd                   - Agency Code
#  site_no                     - Station number
#  sample_dt                   - Begin date
#  sample_tm                   - Begin time
#  sample_end_dt               - End date
#  sample_end_tm               - End time
#  sample_start_time_datum_cd  - Time datum
#  tm_datum_rlbty_cd           - Time datum reliability code
#  coll_ent_cd                 - Agency Collecting Sample Code
#  medium_cd                   - Medium code
#  tu_id                       - Taxonomic unit code
#  body_part_id                - Body part code
#  P00028                      - Agency analyzing sample, code
#  P00060                      - Discharge, cubic feet per second
#  P00061                      - Discharge, instantaneous, cubic feet per second
#  P00065                      - Gage height, feet
#  P00500                      - Total solids dried at 105 degrees Celsius, water, unfiltered, milligrams per liter
#  P00530                      - Suspended solids, water, unfiltered, milligrams per liter
#  P00600                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter
#  P00605                      - Organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00610                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as nitrogen
#  P00625                      - Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen
#  P00630                      - Nitrate plus nitrite, water, unfiltered, milligrams per liter as nitrogen
#  P00660                      - Orthophosphate, water, filtered, milligrams per liter as PO4
#  P00665                      - Phosphorus, water, unfiltered, milligrams per liter as phosphorus
#  P00666                      - Phosphorus, water, filtered, milligrams per liter as phosphorus
#  P00671                      - Orthophosphate, water, filtered, milligrams per liter as phosphorus
#  P00940                      - Chloride, water, filtered, milligrams per liter
#  P30207                      - Gage height, above datum, meters
#  P30208                      - Discharge, cubic meters per second
#  P30209                      - Discharge, instantaneous, cubic meters per second
#  P71845                      - Ammonia (NH3 + NH4+), water, unfiltered, milligrams per liter as NH4
#  P71886                      - Phosphorus, water, unfiltered, milligrams per liter as PO4
#  P71887                      - Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, milligrams per liter as nitrate
#  P80154                      - Suspended sediment concentration, milligrams per liter
#  P80155                      - Suspended sediment discharge, short tons per day
#  P82398                      - Sampling method, code
#  P91157                      - Suspended sediment, sediment mass recovered from whole water sample, dry weight, grams
#
# Description of sample_start_time_datum_cd:
# CST  - Central Standard Time
# CDT  - Central Daylight Time
#
# Description of tm_datum_rlbty_cd:
# K  - Known
# T  - Transferred
#
# Description of coll_ent_cd:
# USGS-WRD  - U.S. Geological Survey-Water Resources Discipline
#
# Description of medium_cd:
# WS  - Surface water
#
# Description of tu_id:
# https://www.itis.gov/
#
# Description of body_part_id:
#
# Description of remark_cd:
# <  - Less than
#
# Data for the following sites are included:
#  USGS 05427965 SPRING HARBOR STORM SEWER AT MADISON, WI
#
# WARNING:  Some spreadsheet programs do not allow more than 256 columns. This retrieval
# may not be imported into those programs without manually editing this file.
#
agency_cd	site_no	sample_dt	sample_tm	sample_end_dt	sample_end_tm	sample_start_time_datum_cd	tm_datum_rlbty_cd	coll_ent_cd	medium_cd	tu_id	body_part_id	p00028	p00060	p00061	p00065	p00500	p00530	p00600	p00605	p00610	p00625	p00630	p00660	p00665	p00666	p00671	p00940	p30207	p30208	p30209	p71845	p71886	p71887	p80154	p80155	p82398	p91157
USGS	05427965	2017-05-01	16:40			CDT	K	USGS-WRD	WS								 39				 0.84			 0.150										 33		 50	
USGS	05427965	2017-05-02	04:50			CDT	K	USGS-WRD	WS								 10				 0.52			 0.120										 11		 50	
USGS	05427965	2017-05-02	18:15			CST	K	USGS-WRD	WS																									 23		 50	
USGS	05427965	2017-05-17	21:10			CDT	K	USGS-WRD	WS								 495				 5.3			 0.950										 400		 50	
USGS	05427965	2017-05-17	21:40			CDT	K	USGS-WRD	WS								 466				 5.0			 1.02										 373		 50	
USGS	05427965	2017-05-20	12:10			CDT	K	USGS-WRD	WS								 48				 1.3			 0.260										 44		 50	
USGS	05427965	2017-05-20	18:15			CDT	K	USGS-WRD	WS								 23				 1.0			 0.190										 23		 50	
USGS	05427965	2017-05-28	05:40			CDT	K	USGS-WRD	WS								 222				 3.6			 0.600										 157		 50	
USGS	05427965	2017-05-28	11:45			CDT	K	USGS-WRD	WS								 36				 1.2			 0.190												 50	
USGS	05427965	2017-05-29	19:15			CDT	K	USGS-WRD	WS								 421				 2.9			 0.470										 316		 50	
USGS	05427965	2017-05-29	20:35			CDT	K	USGS-WRD	WS								 201				 2.7			 0.520										 137		 50	
USGS	05427965	2017-06-13	05:55			CDT	K	USGS-WRD	WS								 797				 3.5			 0.630										 798		 50	
USGS	05427965	2017-06-13	06:15			CDT	K	USGS-WRD	WS								 2410				 12			 2.80										 2330		 50	
USGS	05427965	2017-06-13	06:30			CDT	K	USGS-WRD	WS								 872				 6.9			 1.47										 821		 50	
USGS	05427965	2017-06-13	08:15			CDT	K	USGS-WRD	WS								 177				 2.4			 0.610										 124		 50	
USGS	05427965	2017-06-14	09:45			CDT	K	USGS-WRD	WS								 30				 3.2			 0.520										 8		 50	
USGS	05427965	2017-06-14	14:45			CDT	K	USGS-WRD	WS								 232				 2.1			 0.420										 209		 50	
USGS	05427965	2017-06-16	22:50			CDT	K	USGS-WRD	WS								 1030				 6.6			 1.24										 1040		 50	
USGS	05427965	2017-06-16	23:45			CDT	K	USGS-WRD	WS								 3760				 7.2			 1.88										 4010		 50	
USGS	05427965	2017-06-16	23:50			CDT	K	USGS-WRD	WS								 554				 2.3			 0.560										 477		 50	
USGS	05427965	2017-06-16	23:55			CDT	K	USGS-WRD	WS								 658				 4.6			 0.800										 609		 50	
USGS	05427965	2017-06-17	00:05			CDT	K	USGS-WRD	WS								 606				 3.1			 0.750										 791		 50	
USGS	05427965	2017-06-17	00:30			CDT	K	USGS-WRD	WS								 289				 1.8			 0.430										 302		 50	
USGS	05427965	2017-06-17	10:20			CDT	K	USGS-WRD	WS								 81				 1.5			 0.230			 23.2							 73		 50	
USGS	05427965	2017-06-17	21:40			CDT	K	USGS-WRD	WS								 27				 1.3			 0.190										 20		 50	
USGS	05427965	2017-06-23	01:25			CDT	K	USGS-WRD	WS								 148				 2.5			 0.320										 204		 50	
USGS	05427965	2017-06-23	01:55			CDT	K	USGS-WRD	WS								 275				 2.1			 0.420										 452		 50	
USGS	05427965	2017-06-23	02:25			CDT	K	USGS-WRD	WS								 206				 1.3			 0.330										 228		 50	
USGS	05427965	2017-06-23	04:10			CDT	K	USGS-WRD	WS								 112				 1.0			 0.200										 69		 50	
USGS	05427965	2017-06-24	00:55			CDT	K	USGS-WRD	WS								 17				 0.80			 0.120										 15		 50	
USGS	05427965	2017-06-28	19:15			CDT	K	USGS-WRD	WS								 280				 1.9			 0.420										 377		 50	
USGS	05427965	2017-06-28	19:25			CDT	K	USGS-WRD	WS								 635				 3.8			 0.880										 1140		 50	
USGS	05427965	2017-06-28	19:35			CDT	K	USGS-WRD	WS								 576				 2.5			 0.670										 577		 50	
USGS	05427965	2017-06-28	20:05			CDT	K	USGS-WRD	WS								 307				 1.7			 0.410										 210		 50	
USGS	05427965	2017-06-28	22:05			CDT	K	USGS-WRD	WS								 113				 0.76			 0.210										 85		 50	
USGS	05427965	2017-06-29	03:10			CDT	K	USGS-WRD	WS								 65				 0.71			 0.180										 47		 50	
USGS	05427965	2017-06-29	21:25			CDT	K	USGS-WRD	WS								 98				 1.2			 0.220										 102		 50	
USGS	05427965	2017-06-30	01:25			CDT	K	USGS-WRD	WS								 78				 0.96			 0.240										 55		 50	
USGS	05427965	2017-06-30	02:35			CDT	K	USGS-WRD	WS								 26				 0.59			 0.160										 20		 50	
USGS	05427965	2017-06-30	14:45			CDT	K	USGS-WRD	WS								 24				 0.54			 0.160										 12		 50	
USGS	05427965	2017-07-02	16:30			CDT	K	USGS-WRD	WS								 162				 1.8			 0.280										 199		 50	
USGS	05427965	2017-07-02	16:50			CDT	K	USGS-WRD	WS								 190				 2.1			 0.370										 231		 50	
USGS	05427965	2017-07-10	00:55			CDT	K	USGS-WRD	WS								 219				 4.0			 0.490										 298		 50	
USGS	05427965	2017-07-10	01:10			CDT	K	USGS-WRD	WS								 279				 4.8			 0.810										 606		 50	
USGS	05427965	2017-07-10	01:15			CDT	K	USGS-WRD	WS								 461				 3.3			 0.610										 455		 50	
USGS	05427965	2017-07-10	01:25			CDT	K	USGS-WRD	WS								 232				 2.3			 0.480										 318		 50	
USGS	05427965	2017-07-10	01:40			CDT	K	USGS-WRD	WS								 280				 1.8			 0.460										 367		 50	
USGS	05427965	2017-07-10	03:00			CDT	K	USGS-WRD	WS								 434				 2.4			 1.02										 740		 50	
USGS	05427965	2017-07-10	03:15			CDT	K	USGS-WRD	WS								 418				 1.6			 0.680										 597		 50	
USGS	05427965	2017-07-10	04:00			CDT	K	USGS-WRD	WS								 370				 1.5			 0.610										 493		 50	
USGS	05427965	2017-07-10	12:35			CDT	K	USGS-WRD	WS								 112				 0.76			 0.280										 151		 50	
USGS	05427965	2017-07-11	00:45			CDT	K	USGS-WRD	WS								 119				 0.80			 0.210												 50	
USGS	05427965	2017-07-11	19:00			CDT	K	USGS-WRD	WS								 111				 0.64			 0.220												 50	
USGS	05427965	2017-07-12	08:40			CDT	K	USGS-WRD	WS								 190				 1.2			 0.400												 50	
USGS	05427965	2017-07-12	16:30			CDT	K	USGS-WRD	WS								 42				 0.55			 0.250												 50	
USGS	05427965	2017-07-14	21:55			CST	K	USGS-WRD	WS																									 489		 50	
USGS	05427965	2017-07-19	20:35			CDT	K	USGS-WRD	WS								 157				 3.9			 0.330										 214		 50	
USGS	05427965	2017-07-19	20:45			CDT	K	USGS-WRD	WS								 244				 2.6			 0.520										 493		 50	
USGS	05427965	2017-07-19	21:55			CDT	K	USGS-WRD	WS								 281				 1.7			 0.510										 489		 50	
USGS	05427965	2017-07-19	22:50			CDT	K	USGS-WRD	WS								 249				 1.2			 0.420										 322		 50	
USGS	05427965	2017-07-20	00:15			CDT	K	USGS-WRD	WS								 146				 1.1			 0.360										 341		 50	
USGS	05427965	2017-07-20	03:10			CDT	K	USGS-WRD	WS								 132				 0.89			 0.300										 247		 50	
USGS	05427965	2017-07-20	07:10			CDT	K	USGS-WRD	WS								 81				 0.71			 0.260										 77		 50	
USGS	05427965	2017-07-21	07:30			CDT	K	USGS-WRD	WS								 36				 0.60			 0.200										 49		 50	
USGS	05427965	2017-07-21	16:25			CDT	K	USGS-WRD	WS								 58				 0.86			 0.260										 82		 50	
USGS	05427965	2017-07-21	17:10			CDT	K	USGS-WRD	WS								 183				 1.3			 0.270										 396		 50	
USGS	05427965	2017-07-21	17:30			CDT	K	USGS-WRD	WS								 516				 2.4			 0.690										 892		 50	
USGS	05427965	2017-07-21	18:15			CDT	K	USGS-WRD	WS								 265				 1.2			 0.360										 252		 50	
USGS	05427965	2017-08-16	18:10			CDT	K	USGS-WRD	WS								 372				 4.7			 0.790										 425		 50	
USGS	05427965	2017-08-16	18:30			CDT	K	USGS-WRD	WS								 156				 3.3			 0.510										 144		 50	
USGS	05427965	2017-08-16	19:20			CDT	K	USGS-WRD	WS								 1070				 7.3			 1.44										 907		 50	
USGS	05427965	2017-08-16	20:05			CDT	K	USGS-WRD	WS								 203				 2.2			 0.520										 271		 50	
USGS	05427965	2017-08-16	21:35			CDT	K	USGS-WRD	WS								 277				 3.6			 0.890										 466		 50	
USGS	05427965	2017-08-16	22:35			CDT	K	USGS-WRD	WS								 184				 1.0			 0.330										 153		 50	
USGS	05427965	2017-08-16	23:50			CDT	K	USGS-WRD	WS								 118				 0.85			 0.250										 101		 50	
USGS	05427965	2017-08-17	11:35			CDT	K	USGS-WRD	WS								 42				 0.69			 0.180										 20		 50	
USGS	05427965	2017-08-30	20:05			CDT	K	USGS-WRD	WS								 93				 2.9			 0.380										 135		 50	
USGS	05427965	2017-08-30	20:55			CDT	K	USGS-WRD	WS								 157				 3.7			 0.750										 287		 50	
USGS	05427965	2017-08-30	21:40			CDT	K	USGS-WRD	WS								 166				 1.8			 0.380										 84		 50	
USGS	05427965	2017-08-31	03:35			CDT	K	USGS-WRD	WS								 23				 1.3			 0.120										 12		 50	
USGS	05427965	2017-09-20	21:25			CDT	K	USGS-WRD	WS								 441				 6.4			 1.50										 412		 50	
USGS	05427965	2017-09-20	22:20			CDT	K	USGS-WRD	WS								 114				 3.1			 0.900										 86		 50	
USGS	05427965	2017-10-04	01:10			CDT	K	USGS-WRD	WS								 2480				 4.2			 2.89										 2890		 50	
USGS	05427965	2017-10-04	02:40			CDT	K	USGS-WRD	WS								 1310				 3.1			 1.96										 1810		 50	
USGS	05427965	2017-10-07	03:20			CDT	K	USGS-WRD	WS																												
USGS	05427965	2017-10-07	09:30			CDT	K	USGS-WRD	WS								 149				 1.2			 0.410										 188		 50	
USGS	05427965	2017-10-07	17:00			CDT	K	USGS-WRD	WS								 2040				 2.9			 2.04										 3770		 50	
USGS	05427965	2017-10-07	17:10			CDT	K	USGS-WRD	WS								 291				 2.1			 0.680										 357		 50	
USGS	05427965	2017-10-07	23:15			CDT	K	USGS-WRD	WS								 141				 1.1			 0.370										 159		 50	
USGS	05427965	2017-10-13	17:05			CDT	K	USGS-WRD	WS								 99				 1.4			 0.470										 315		 50	
USGS	05427965	2017-10-14	12:25			CDT	K	USGS-WRD	WS								 162				 1.8			 0.420										 189		 50	
USGS	05427965	2017-10-14	18:30			CDT	K	USGS-WRD	WS								 137				 1.4			 0.400										 267		 50	
USGS	05427965	2017-10-15	06:40			CDT	K	USGS-WRD	WS								 15				 0.62			 0.200										 7		 50	
USGS	05427965	2017-12-04	19:20			CDT	K	USGS-WRD	WS								 862				 14			 2.14										 979		 50	
USGS	05427965	2018-01-22	02:10			CST	K	USGS-WRD	WS								 134				 3.8			 1.19			 494							 136		 50	
USGS	05427965	2018-01-22	03:00			CST	K	USGS-WRD	WS								 631				 4.8			 1.43										 762		 50	
USGS	05427965	2018-01-22	03:20			CST	K	USGS-WRD	WS								 471				 4.2			 1.32										 452		 50	
USGS	05427965	2018-01-22	05:00			CST	K	USGS-WRD	WS								 163				 2.2			 0.940										 158		 50	
USGS	05427965	2018-01-22	12:00			CST	K	USGS-WRD	WS								 82				 2.0			 0.830			 286							 81		 50	
USGS	05427965	2018-01-22	18:10			CST	K	USGS-WRD	WS								 142				 2.2			 0.920										 145		 50	
USGS	05427965	2018-01-23	02:00			CST	K	USGS-WRD	WS								 28				 1.6			 0.700										 31		 50	
USGS	05427965	2018-01-23	11:15			CST	K	USGS-WRD	WS								 14				 1.5			 0.640										 23		 50	
USGS	05427965	2018-02-15	14:45			CST	K	USGS-WRD	WS								 100				 3.4			 0.700			 1430							 87		 50	
USGS	05427965	2018-02-15	20:55			CST	K	USGS-WRD	WS								 25				 2.8			 0.680										 25		 50	
USGS	05427965	2018-02-16	03:05			CST	K	USGS-WRD	WS								< 10				 2.4			 0.610			 1200							 13		 50	
USGS	05427965	2018-02-19	15:05			CST	K	USGS-WRD	WS								 177				 4.4			 0.740			 751							 227		 50	
USGS	05427965	2018-02-19	17:50			CST	K	USGS-WRD	WS								 292				 4.1			 0.860										 347		 50	
USGS	05427965	2018-02-19	20:55			CST	K	USGS-WRD	WS								 112				 2.9			 0.660										 158		 50	
USGS	05427965	2018-02-20	03:05			CST	K	USGS-WRD	WS								 32				 2.5			 0.590										 39		 50	
USGS	05427965	2018-02-20	05:15			CST	K	USGS-WRD	WS								 135				 2.3			 0.570			 279							 186		 50	
USGS	05427965	2018-02-20	08:20			CST	K	USGS-WRD	WS								 71				 2.2			 0.590										 95		 50	
USGS	05427965	2018-02-20	11:25			CST	K	USGS-WRD	WS								 139				 2.0			 0.540										 176		 50	
USGS	05427965	2018-02-20	14:30			CST	K	USGS-WRD	WS								 88				 1.8			 0.520										 127		 50	
USGS	05427965	2018-02-20	20:15			CST	K	USGS-WRD	WS								 33				 1.6			 0.450			 433							 43		 50	
USGS	05427965	2018-02-23	06:05			CST	K	USGS-WRD	WS								 57				 2.7			 0.360			 1690							 57		 50	
USGS	05427965	2018-02-23	12:15			CST	K	USGS-WRD	WS								 39				 2.8			 0.580										 37		 50	
USGS	05427965	2018-02-23	15:20			CST	K	USGS-WRD	WS								 88				 3.4			 0.960			 370							 79		 50	
USGS	05427965	2018-02-23	18:25			CST	K	USGS-WRD	WS								 33				 2.8			 0.830										 35		 50	
USGS	05427965	2018-02-24	19:05			CST	K	USGS-WRD	WS								 119				 3.0			 0.880										 126		 50	
USGS	05427965	2018-02-24	20:40			CST	K	USGS-WRD	WS								 222				 2.8			 0.860										 283		 50	
USGS	05427965	2018-02-24	21:50			CST	K	USGS-WRD	WS								 152				 2.4			 0.760			 106							 215		 50	
USGS	05427965	2018-02-25	00:55			CST	K	USGS-WRD	WS								 92				 1.7			 0.570										 124		 50	
USGS	05427965	2018-02-25	06:00			CST	K	USGS-WRD	WS								 25				 1.5			 0.400										 35		 50	
USGS	05427965	2018-02-25	15:15			CST	K	USGS-WRD	WS								 27				 2.1			 0.660										 38		 50	
USGS	05427965	2018-02-25	21:25			CST	K	USGS-WRD	WS								 10				 1.5			 0.430			 428							 18		 50	
USGS	05427965	2018-02-27	15:20			CST	K	USGS-WRD	WS								 28				 2.2			 0.920										 31		 50	
USGS	05427965	2018-02-27	18:30			CST	K	USGS-WRD	WS								 11				 1.7			 0.710										 17		 50	
USGS	05427965	2018-04-14	01:35			CDT	K	USGS-WRD	WS								 36				 1.7			 0.190										 43		 50	
USGS	05427965	2018-04-14	02:55			CDT	K	USGS-WRD	WS								 146				 2.2			 0.360										 174		 50	
USGS	05427965	2018-04-14	06:00			CDT	K	USGS-WRD	WS								 26				 1.1			 0.140										 39		 50	
USGS	05427965	2018-04-14	12:10			CDT	K	USGS-WRD	WS								 24				 1.1			 0.140										 31		 50	
USGS	05427965	2018-04-14	15:15			CDT	K	USGS-WRD	WS								 12				 1.0			 0.120										 18		 50	
USGS	05427965	2018-04-14	21:25			CDT	K	USGS-WRD	WS								 10				 0.88			 0.130										 15		 50	
USGS	05427965	2018-04-19	11:35			CDT	K	USGS-WRD	WS								 73				 1.3			 0.160										 68		 50	
USGS	05427965	2018-04-19	14:40			CDT	K	USGS-WRD	WS								 59				 1.1			 0.180										 56		 50	
USGS	05427965	2018-04-19	17:45			CDT	K	USGS-WRD	WS								 35				 0.96			 0.160										 38		 50	
USGS	05427965	2018-04-19	20:50			CDT	K	USGS-WRD	WS								 13				 0.92			 0.130										 19		 50	
USGS	05427965	2018-04-20	03:00			CDT	K	USGS-WRD	WS								 7				 0.83			 0.100										 12		 50	
USGS	05427965	2018-05-01	23:35			CDT	K	USGS-WRD	WS								 1090				 6.9			 1.23										 914		 50	
USGS	05427965	2018-05-02	00:00			CDT	K	USGS-WRD	WS								 490				 4.9			 0.870										 429		 50	
USGS	05427965	2018-05-02	03:10			CDT	K	USGS-WRD	WS								 176				 2.4			 0.400			 204							 195		 50	
USGS	05427965	2018-05-02	05:10			CDT	K	USGS-WRD	WS								 1140				 2.9			 0.620										 1010		 50	
USGS	05427965	2018-05-02	09:25			CDT	K	USGS-WRD	WS								 57				 1.4			 0.240										 68		 50	
USGS	05427965	2018-05-02	15:35			CDT	K	USGS-WRD	WS								 23				 1.1			 0.170			 598							 30		 50	
USGS	05427965	2018-05-02	19:35			CDT	K	USGS-WRD	WS								 427				 2.5			 0.380										 414		 50	
USGS	05427965	2018-05-02	19:40			CDT	K	USGS-WRD	WS								 785				 3.0			 0.470										 708		 50	
USGS	05427965	2018-05-02	20:20			CDT	K	USGS-WRD	WS								 612				 3.7			 0.790			 103							 638		 50	
USGS	05427965	2018-05-03	00:25			CDT	K	USGS-WRD	WS								 46				 1.3			 0.210			 504							 50		 50	
USGS	05427965	2018-05-03	03:30			CDT	K	USGS-WRD	WS								 23				 1.2			 0.140										 30		 50	
USGS	05427965	2018-05-03	15:50			CDT	K	USGS-WRD	WS								 17				 1.0			 0.140										 26		 50	
USGS	05427965	2018-05-03	18:25			CDT	K	USGS-WRD	WS								 132				 2.0			 0.330										 153		 50	
USGS	05427965	2018-05-03	19:00			CDT	K	USGS-WRD	WS								 447				 2.0			 0.450										 597		 50	
USGS	05427965	2018-05-03	19:15			CDT	K	USGS-WRD	WS								 601				 2.6			 0.630										 671		 50	
USGS	05427965	2018-05-03	19:25			CDT	K	USGS-WRD	WS								 994				 3.6			 0.970			 18.6							 1010		 50	
USGS	05427965	2018-05-04	00:00			CDT	K	USGS-WRD	WS								 83				 1.4			 0.280			 270							 90		 50	
USGS	05427965	2018-05-04	23:40			CDT	K	USGS-WRD	WS								 21				 0.83			 0.140										 28		 50	
USGS	05427965	2018-05-09	05:25			CDT	K	USGS-WRD	WS								 261				 4.6			 0.610										 233		 50	
USGS	05427965	2018-05-09	05:45			CDT	K	USGS-WRD	WS								 670				 3.0			 0.540										 467		 50	
USGS	05427965	2018-05-09	06:40			CDT	K	USGS-WRD	WS								 208				 3.2			 0.690										 216		 50	
USGS	05427965	2018-05-09	14:50			CDT	K	USGS-WRD	WS								 16				 1.0			 0.190										 14		 50	
USGS	05427965	2018-05-09	15:35			CDT	K	USGS-WRD	WS								 286				 3.2			 0.410										 256		 50	
USGS	05427965	2018-05-09	17:35			CDT	K	USGS-WRD	WS								 58				 1.6			 0.300										 79		 50	
USGS	05427965	2018-05-11	06:45			CDT	K	USGS-WRD	WS								 87				 2.1			 0.270										 112		 50	
USGS	05427965	2018-05-11	10:50			CDT	K	USGS-WRD	WS								 49				 1.4			 0.220			 99.9							 60		 50	
USGS	05427965	2018-05-11	13:45			CDT	K	USGS-WRD	WS								 62				 1.9			 0.200										 102		 50	
USGS	05427965	2018-05-12	02:00			CDT	K	USGS-WRD	WS								 12				 1.4			 0.080										 15		 50	
USGS	05427965	2018-05-12	15:05			CDT	K	USGS-WRD	WS								 93				 2.2			 0.240										 88		 50	
USGS	05427965	2018-05-12	21:50			CDT	K	USGS-WRD	WS								 126				 1.7			 0.200										 123		 50	
USGS	05427965	2018-05-12	22:25			CDT	K	USGS-WRD	WS								 305				 2.4			 0.480										 385		 50	
USGS	05427965	2018-05-12	23:20			CDT	K	USGS-WRD	WS								 121				 1.1			 0.260			 20.0							 182		 50	
USGS	05427965	2018-05-13	06:35			CDT	K	USGS-WRD	WS								 34				 0.88			 0.120										 32		 50	
USGS	05427965	2018-05-13	18:50			CDT	K	USGS-WRD	WS								 13				 0.78			 0.090										 14		 50	
USGS	05427965	2018-05-14	22:35			CDT	K	USGS-WRD	WS								 11				 0.67			 0.110										 19		 50	
USGS	05427965	2018-05-20	00:00			CDT	K	USGS-WRD	WS								 502				 4.4			 0.670										 416		 50	
USGS	05427965	2018-05-20	00:15			CDT	K	USGS-WRD	WS								 803				 5.6			 1.09			 11.0							 692		 50	
USGS	05427965	2018-05-20	00:45			CDT	K	USGS-WRD	WS								 323				 3.1			 0.560										 299		 50	
USGS	05427965	2018-05-20	01:10			CDT	K	USGS-WRD	WS								 178				 2.6			 0.480			 16.4							 182		 50	
USGS	05427965	2018-05-20	06:50			CDT	K	USGS-WRD	WS								 115				 1.8			 0.260										 185		 50	
USGS	05427965	2018-05-20	07:20			CDT	K	USGS-WRD	WS								 165				 1.9			 0.330										 193		 50	
USGS	05427965	2018-05-20	09:20			CDT	K	USGS-WRD	WS								 67				 1.2			 0.230										 106		 50	
USGS	05427965	2018-05-20	20:05			CDT	K	USGS-WRD	WS								 18				 1.2			 0.120			 56.2							 23		 50	
USGS	05427965	2018-05-21	04:15			CDT	K	USGS-WRD	WS								 14				 0.85			 0.100										 15		 50	
USGS	05427965	2018-05-21	13:55			CDT	K	USGS-WRD	WS								 33				 1.3			 0.170										 36		 50	
USGS	05427965	2018-05-22	09:55			CDT	K	USGS-WRD	WS								 8				 0.75			 0.140			 68.0							 12		 50	
USGS	05427965	2018-05-30	10:30			CDT	K	USGS-WRD	WS								 281				 5.4			 1.09										 242		 50	
USGS	05427965	2018-05-30	14:35			CDT	K	USGS-WRD	WS								< 10				 1.1			 0.250										 11		 50	
USGS	05427965	2018-05-31	02:50			CDT	K	USGS-WRD	WS								< 10				 1.2			 0.200										 5		 50	
USGS	05427965	2018-06-06	10:20			CDT	K	USGS-WRD	WS								 445				 3.3			 0.490										 426		 50	
USGS	05427965	2018-06-06	10:55			CDT	K	USGS-WRD	WS								 637				 6.8			 1.32			 29.2							 550		 50	
USGS	05427965	2018-06-06	11:15			CDT	K	USGS-WRD	WS								 448				 5.0			 0.940										 312		 50	
USGS	05427965	2018-06-06	16:35			CDT	K	USGS-WRD	WS								 10				 1.4			 0.210			 77.4							 10		 50	
USGS	05427965	2018-06-09	03:30			CDT	K	USGS-WRD	WS								 174				 2.8			 0.420										 201		 50	
USGS	05427965	2018-06-09	04:35			CDT	K	USGS-WRD	WS								 62				 1.8			 0.460										 61		 50	
USGS	05427965	2018-06-10	02:35			CDT	K	USGS-WRD	WS								 31				 1.5			 0.220										 28		 50	
USGS	05427965	2018-06-10	03:40			CDT	K	USGS-WRD	WS								 109				 2.0			 0.390										 132		 50	
USGS	05427965	2018-06-10	05:20			CDT	K	USGS-WRD	WS								 78				 1.2			 0.250										 100		 50	
USGS	05427965	2018-06-10	06:30			CDT	K	USGS-WRD	WS								 101				 1.2			 0.260										 103		 50	
USGS	05427965	2018-06-10	07:55			CDT	K	USGS-WRD	WS								 73				 1.0			 0.360										 86		 50	
USGS	05427965	2018-06-10	13:30			CDT	K	USGS-WRD	WS								 23				 0.98			 0.200										 23		 50	
USGS	05427965	2018-06-10	21:40			CDT	K	USGS-WRD	WS								 15				 0.83			 0.170										 14		 50	
USGS	05427965	2018-06-11	05:50			CDT	K	USGS-WRD	WS								 8				 0.74			 0.170										 13		 50	
USGS	05427965	2018-06-15	04:25			CDT	K	USGS-WRD	WS								 182				 2.9			 0.410			 14.5							 221		 50	
USGS	05427965	2018-06-15	04:35			CDT	K	USGS-WRD	WS								 104				 2.8			 0.400										 92		 50	
USGS	05427965	2018-06-15	04:50			CDT	K	USGS-WRD	WS								 103				 2.2			 0.370										 129		 50	
USGS	05427965	2018-06-15	05:30			CDT	K	USGS-WRD	WS								 236				 3.0			 0.620										 242		 50	
USGS	05427965	2018-06-15	23:55			CDT	K	USGS-WRD	WS								 144				 2.1			 0.280										 220		 50	
USGS	05427965	2018-06-16	00:10			CDT	K	USGS-WRD	WS								 385				 3.0			 0.590										 516		 50	
USGS	05427965	2018-06-16	00:20			CDT	K	USGS-WRD	WS								 346				 2.9			 0.610										 455		 50	
USGS	05427965	2018-06-16	00:35			CDT	K	USGS-WRD	WS								 314				 2.4			 0.550										 444		 50	
USGS	05427965	2018-06-16	00:40			CDT	K	USGS-WRD	WS								 318				 2.6			 0.600										 465		 50	
USGS	05427965	2018-06-16	00:50			CDT	K	USGS-WRD	WS								 364				 2.4			 0.620			 2.7							 508		 50	
USGS	05427965	2018-06-16	02:20			CDT	K	USGS-WRD	WS								 755				 2.4			 0.880										 998		 50	
USGS	05427965	2018-06-16	02:25			CDT	K	USGS-WRD	WS								 451				 1.9			 0.670										 462		 50	
USGS	05427965	2018-06-16	02:30			CDT	K	USGS-WRD	WS								 475				 1.9			 0.710										 521		 50	
USGS	05427965	2018-06-16	02:40			CDT	K	USGS-WRD	WS								 432				 1.9			 0.680										 470		 50	
